sound_class_list,output,File_Name
"[29.0, 37.0, 29.0]",N,Dog7_4
"[29.0, 37.0, 29.0, 48.0]",N,Dog7_4
"[29.0, 37.0, 29.0, 48.0, 5.0]",N,Dog7_4
"[29.0, 37.0, 29.0, 48.0, 5.0, 48.0]",N,Dog7_4
"[29.0, 37.0, 29.0, 48.0, 5.0, 48.0, 48.0]",Y,Dog7_4
[37.0],N,Dog7_4
"[37.0, 29.0]",N,Dog7_4
"[37.0, 29.0, 48.0]",N,Dog7_4
"[37.0, 29.0, 48.0, 5.0]",N,Dog7_4
"[37.0, 29.0, 48.0, 5.0, 48.0]",N,Dog7_4
"[37.0, 29.0, 48.0, 5.0, 48.0, 48.0]",Y,Dog7_4
[29.0],N,Dog7_4
"[29.0, 48.0]",N,Dog7_4
"[29.0, 48.0, 5.0]",N,Dog7_4
"[29.0, 48.0, 5.0, 48.0]",N,Dog7_4
"[29.0, 48.0, 5.0, 48.0, 48.0]",Y,Dog7_4
[48.0],N,Dog7_4
"[48.0, 5.0]",N,Dog7_4
"[48.0, 5.0, 48.0]",N,Dog7_4
"[48.0, 5.0, 48.0, 48.0]",Y,Dog7_4
[5.0],N,Dog7_4
"[5.0, 48.0]",N,Dog7_4
"[5.0, 48.0, 48.0]",Y,Dog7_4
[48.0],N,Dog7_4
"[48.0, 48.0]",Y,Dog7_4
[48.0],Y,Dog7_4
[31.0],N,Dog7_5
"[31.0, 34.0]",N,Dog7_5
"[31.0, 34.0, 48.0]",N,Dog7_5
"[31.0, 34.0, 48.0, 34.0]",N,Dog7_5
"[31.0, 34.0, 48.0, 34.0, 48.0]",N,Dog7_5
"[31.0, 34.0, 48.0, 34.0, 48.0, 42.0]",N,Dog7_5
"[31.0, 34.0, 48.0, 34.0, 48.0, 42.0, 5.0]",N,Dog7_5
"[31.0, 34.0, 48.0, 34.0, 48.0, 42.0, 5.0, 1.0]",N,Dog7_5
"[31.0, 34.0, 48.0, 34.0, 48.0, 42.0, 5.0, 1.0, 6.0]",N,Dog7_5
"[31.0, 34.0, 48.0, 34.0, 48.0, 42.0, 5.0, 1.0, 6.0, 29.0]",N,Dog7_5
"[31.0, 34.0, 48.0, 34.0, 48.0, 42.0, 5.0, 1.0, 6.0, 29.0, 6.0]",Y,Dog7_5
[34.0],N,Dog7_5
"[34.0, 48.0]",N,Dog7_5
"[34.0, 48.0, 34.0]",N,Dog7_5
"[34.0, 48.0, 34.0, 48.0]",N,Dog7_5
"[34.0, 48.0, 34.0, 48.0, 42.0]",N,Dog7_5
"[34.0, 48.0, 34.0, 48.0, 42.0, 5.0]",N,Dog7_5
"[34.0, 48.0, 34.0, 48.0, 42.0, 5.0, 1.0]",N,Dog7_5
"[34.0, 48.0, 34.0, 48.0, 42.0, 5.0, 1.0, 6.0]",N,Dog7_5
"[34.0, 48.0, 34.0, 48.0, 42.0, 5.0, 1.0, 6.0, 29.0]",N,Dog7_5
"[34.0, 48.0, 34.0, 48.0, 42.0, 5.0, 1.0, 6.0, 29.0, 6.0]",Y,Dog7_5
[48.0],N,Dog7_5
"[48.0, 34.0]",N,Dog7_5
"[48.0, 34.0, 48.0]",N,Dog7_5
"[48.0, 34.0, 48.0, 42.0]",N,Dog7_5
"[48.0, 34.0, 48.0, 42.0, 5.0]",N,Dog7_5
"[48.0, 34.0, 48.0, 42.0, 5.0, 1.0]",N,Dog7_5
"[48.0, 34.0, 48.0, 42.0, 5.0, 1.0, 6.0]",N,Dog7_5
"[48.0, 34.0, 48.0, 42.0, 5.0, 1.0, 6.0, 29.0]",N,Dog7_5
"[48.0, 34.0, 48.0, 42.0, 5.0, 1.0, 6.0, 29.0, 6.0]",Y,Dog7_5
[34.0],N,Dog7_5
"[34.0, 48.0]",N,Dog7_5
"[34.0, 48.0, 42.0]",N,Dog7_5
"[34.0, 48.0, 42.0, 5.0]",N,Dog7_5
"[34.0, 48.0, 42.0, 5.0, 1.0]",N,Dog7_5
"[34.0, 48.0, 42.0, 5.0, 1.0, 6.0]",N,Dog7_5
"[34.0, 48.0, 42.0, 5.0, 1.0, 6.0, 29.0]",N,Dog7_5
"[34.0, 48.0, 42.0, 5.0, 1.0, 6.0, 29.0, 6.0]",Y,Dog7_5
[48.0],N,Dog7_5
"[48.0, 42.0]",N,Dog7_5
"[48.0, 42.0, 5.0]",N,Dog7_5
"[48.0, 42.0, 5.0, 1.0]",N,Dog7_5
"[48.0, 42.0, 5.0, 1.0, 6.0]",N,Dog7_5
"[48.0, 42.0, 5.0, 1.0, 6.0, 29.0]",N,Dog7_5
"[48.0, 42.0, 5.0, 1.0, 6.0, 29.0, 6.0]",Y,Dog7_5
[42.0],N,Dog7_5
"[42.0, 5.0]",N,Dog7_5
"[42.0, 5.0, 1.0]",N,Dog7_5
"[42.0, 5.0, 1.0, 6.0]",N,Dog7_5
"[42.0, 5.0, 1.0, 6.0, 29.0]",N,Dog7_5
"[42.0, 5.0, 1.0, 6.0, 29.0, 6.0]",Y,Dog7_5
[5.0],N,Dog7_5
"[5.0, 1.0]",N,Dog7_5
"[5.0, 1.0, 6.0]",N,Dog7_5
"[5.0, 1.0, 6.0, 29.0]",N,Dog7_5
"[5.0, 1.0, 6.0, 29.0, 6.0]",Y,Dog7_5
[1.0],N,Dog7_5
"[1.0, 6.0]",N,Dog7_5
"[1.0, 6.0, 29.0]",N,Dog7_5
"[1.0, 6.0, 29.0, 6.0]",Y,Dog7_5
[6.0],N,Dog7_5
"[6.0, 29.0]",N,Dog7_5
"[6.0, 29.0, 6.0]",Y,Dog7_5
[29.0],N,Dog7_5
"[29.0, 6.0]",Y,Dog7_5
[6.0],Y,Dog7_5
[1.0],N,Dog7_6
"[1.0, 34.0]",N,Dog7_6
"[1.0, 34.0, 29.0]",N,Dog7_6
"[1.0, 34.0, 29.0, 31.0]",N,Dog7_6
"[1.0, 34.0, 29.0, 31.0, 42.0]",N,Dog7_6
"[1.0, 34.0, 29.0, 31.0, 42.0, 34.0]",N,Dog7_6
"[1.0, 34.0, 29.0, 31.0, 42.0, 34.0, 6.0]",N,Dog7_6
"[1.0, 34.0, 29.0, 31.0, 42.0, 34.0, 6.0, 4.0]",N,Dog7_6
"[1.0, 34.0, 29.0, 31.0, 42.0, 34.0, 6.0, 4.0, 31.0]",Y,Dog7_6
[34.0],N,Dog7_6
"[34.0, 29.0]",N,Dog7_6
"[34.0, 29.0, 31.0]",N,Dog7_6
"[34.0, 29.0, 31.0, 42.0]",N,Dog7_6
"[34.0, 29.0, 31.0, 42.0, 34.0]",N,Dog7_6
"[34.0, 29.0, 31.0, 42.0, 34.0, 6.0]",N,Dog7_6
"[34.0, 29.0, 31.0, 42.0, 34.0, 6.0, 4.0]",N,Dog7_6
"[34.0, 29.0, 31.0, 42.0, 34.0, 6.0, 4.0, 31.0]",Y,Dog7_6
[29.0],N,Dog7_6
"[29.0, 31.0]",N,Dog7_6
"[29.0, 31.0, 42.0]",N,Dog7_6
"[29.0, 31.0, 42.0, 34.0]",N,Dog7_6
"[29.0, 31.0, 42.0, 34.0, 6.0]",N,Dog7_6
"[29.0, 31.0, 42.0, 34.0, 6.0, 4.0]",N,Dog7_6
"[29.0, 31.0, 42.0, 34.0, 6.0, 4.0, 31.0]",Y,Dog7_6
[31.0],N,Dog7_6
"[31.0, 42.0]",N,Dog7_6
"[31.0, 42.0, 34.0]",N,Dog7_6
"[31.0, 42.0, 34.0, 6.0]",N,Dog7_6
"[31.0, 42.0, 34.0, 6.0, 4.0]",N,Dog7_6
"[31.0, 42.0, 34.0, 6.0, 4.0, 31.0]",Y,Dog7_6
[42.0],N,Dog7_6
"[42.0, 34.0]",N,Dog7_6
"[42.0, 34.0, 6.0]",N,Dog7_6
"[42.0, 34.0, 6.0, 4.0]",N,Dog7_6
"[42.0, 34.0, 6.0, 4.0, 31.0]",Y,Dog7_6
[34.0],N,Dog7_6
"[34.0, 6.0]",N,Dog7_6
"[34.0, 6.0, 4.0]",N,Dog7_6
"[34.0, 6.0, 4.0, 31.0]",Y,Dog7_6
[6.0],N,Dog7_6
"[6.0, 4.0]",N,Dog7_6
"[6.0, 4.0, 31.0]",Y,Dog7_6
[4.0],N,Dog7_6
"[4.0, 31.0]",Y,Dog7_6
[31.0],Y,Dog7_6
[34.0],N,Dog7_7
"[34.0, 43.0]",N,Dog7_7
"[34.0, 43.0, 48.0]",N,Dog7_7
"[34.0, 43.0, 48.0, 31.0]",N,Dog7_7
"[34.0, 43.0, 48.0, 31.0, 31.0]",N,Dog7_7
"[34.0, 43.0, 48.0, 31.0, 31.0, 29.0]",N,Dog7_7
"[34.0, 43.0, 48.0, 31.0, 31.0, 29.0, 49.0]",N,Dog7_7
"[34.0, 43.0, 48.0, 31.0, 31.0, 29.0, 49.0, 34.0]",N,Dog7_7
"[34.0, 43.0, 48.0, 31.0, 31.0, 29.0, 49.0, 34.0, 3.0]",Y,Dog7_7
[43.0],N,Dog7_7
"[43.0, 48.0]",N,Dog7_7
"[43.0, 48.0, 31.0]",N,Dog7_7
"[43.0, 48.0, 31.0, 31.0]",N,Dog7_7
"[43.0, 48.0, 31.0, 31.0, 29.0]",N,Dog7_7
"[43.0, 48.0, 31.0, 31.0, 29.0, 49.0]",N,Dog7_7
"[43.0, 48.0, 31.0, 31.0, 29.0, 49.0, 34.0]",N,Dog7_7
"[43.0, 48.0, 31.0, 31.0, 29.0, 49.0, 34.0, 3.0]",Y,Dog7_7
[48.0],N,Dog7_7
"[48.0, 31.0]",N,Dog7_7
"[48.0, 31.0, 31.0]",N,Dog7_7
"[48.0, 31.0, 31.0, 29.0]",N,Dog7_7
"[48.0, 31.0, 31.0, 29.0, 49.0]",N,Dog7_7
"[48.0, 31.0, 31.0, 29.0, 49.0, 34.0]",N,Dog7_7
"[48.0, 31.0, 31.0, 29.0, 49.0, 34.0, 3.0]",Y,Dog7_7
[31.0],N,Dog7_7
"[31.0, 31.0]",N,Dog7_7
"[31.0, 31.0, 29.0]",N,Dog7_7
"[31.0, 31.0, 29.0, 49.0]",N,Dog7_7
"[31.0, 31.0, 29.0, 49.0, 34.0]",N,Dog7_7
"[31.0, 31.0, 29.0, 49.0, 34.0, 3.0]",Y,Dog7_7
[31.0],N,Dog7_7
"[31.0, 29.0]",N,Dog7_7
"[31.0, 29.0, 49.0]",N,Dog7_7
"[31.0, 29.0, 49.0, 34.0]",N,Dog7_7
"[31.0, 29.0, 49.0, 34.0, 3.0]",Y,Dog7_7
[29.0],N,Dog7_7
"[29.0, 49.0]",N,Dog7_7
"[29.0, 49.0, 34.0]",N,Dog7_7
"[29.0, 49.0, 34.0, 3.0]",Y,Dog7_7
[49.0],N,Dog7_7
"[49.0, 34.0]",N,Dog7_7
"[49.0, 34.0, 3.0]",Y,Dog7_7
[34.0],N,Dog7_7
"[34.0, 3.0]",Y,Dog7_7
[3.0],Y,Dog7_7
[1.0],N,Dog7_8
"[1.0, 29.0]",N,Dog7_8
"[1.0, 29.0, 31.0]",N,Dog7_8
"[1.0, 29.0, 31.0, 34.0]",N,Dog7_8
"[1.0, 29.0, 31.0, 34.0, 31.0]",N,Dog7_8
"[1.0, 29.0, 31.0, 34.0, 31.0, 48.0]",N,Dog7_8
"[1.0, 29.0, 31.0, 34.0, 31.0, 48.0, 48.0]",N,Dog7_8
"[1.0, 29.0, 31.0, 34.0, 31.0, 48.0, 48.0, 34.0]",Y,Dog7_8
[29.0],N,Dog7_8
"[29.0, 31.0]",N,Dog7_8
"[29.0, 31.0, 34.0]",N,Dog7_8
"[29.0, 31.0, 34.0, 31.0]",N,Dog7_8
"[29.0, 31.0, 34.0, 31.0, 48.0]",N,Dog7_8
"[29.0, 31.0, 34.0, 31.0, 48.0, 48.0]",N,Dog7_8
"[29.0, 31.0, 34.0, 31.0, 48.0, 48.0, 34.0]",Y,Dog7_8
[31.0],N,Dog7_8
"[31.0, 34.0]",N,Dog7_8
"[31.0, 34.0, 31.0]",N,Dog7_8
"[31.0, 34.0, 31.0, 48.0]",N,Dog7_8
"[31.0, 34.0, 31.0, 48.0, 48.0]",N,Dog7_8
"[31.0, 34.0, 31.0, 48.0, 48.0, 34.0]",Y,Dog7_8
[34.0],N,Dog7_8
"[34.0, 31.0]",N,Dog7_8
"[34.0, 31.0, 48.0]",N,Dog7_8
"[34.0, 31.0, 48.0, 48.0]",N,Dog7_8
"[34.0, 31.0, 48.0, 48.0, 34.0]",Y,Dog7_8
[31.0],N,Dog7_8
"[31.0, 48.0]",N,Dog7_8
"[31.0, 48.0, 48.0]",N,Dog7_8
"[31.0, 48.0, 48.0, 34.0]",Y,Dog7_8
[48.0],N,Dog7_8
"[48.0, 48.0]",N,Dog7_8
"[48.0, 48.0, 34.0]",Y,Dog7_8
[48.0],N,Dog7_8
"[48.0, 34.0]",Y,Dog7_8
[34.0],Y,Dog7_8
[22.0],N,Dog7_9
"[22.0, 29.0]",N,Dog7_9
"[22.0, 29.0, 31.0]",N,Dog7_9
"[22.0, 29.0, 31.0, 17.0]",N,Dog7_9
"[22.0, 29.0, 31.0, 17.0, 13.0]",N,Dog7_9
"[22.0, 29.0, 31.0, 17.0, 13.0, 48.0]",N,Dog7_9
"[22.0, 29.0, 31.0, 17.0, 13.0, 48.0, 31.0]",N,Dog7_9
"[22.0, 29.0, 31.0, 17.0, 13.0, 48.0, 31.0, 48.0]",N,Dog7_9
"[22.0, 29.0, 31.0, 17.0, 13.0, 48.0, 31.0, 48.0, 9.0]",Y,Dog7_9
[29.0],N,Dog7_9
"[29.0, 31.0]",N,Dog7_9
"[29.0, 31.0, 17.0]",N,Dog7_9
"[29.0, 31.0, 17.0, 13.0]",N,Dog7_9
"[29.0, 31.0, 17.0, 13.0, 48.0]",N,Dog7_9
"[29.0, 31.0, 17.0, 13.0, 48.0, 31.0]",N,Dog7_9
"[29.0, 31.0, 17.0, 13.0, 48.0, 31.0, 48.0]",N,Dog7_9
"[29.0, 31.0, 17.0, 13.0, 48.0, 31.0, 48.0, 9.0]",Y,Dog7_9
[31.0],N,Dog7_9
"[31.0, 17.0]",N,Dog7_9
"[31.0, 17.0, 13.0]",N,Dog7_9
"[31.0, 17.0, 13.0, 48.0]",N,Dog7_9
