sound_class_list,output,File_Name
"[5, 8, 0, 8, 0]",N,Dog2_3.wav
"[5, 8, 0, 8, 0, 7]",N,Dog2_3.wav
"[5, 8, 0, 8, 0, 7, 8]",N,Dog2_3.wav
"[5, 8, 0, 8, 0, 7, 8, 0]",N,Dog2_3.wav
"[5, 8, 0, 8, 0, 7, 8, 0, 2.0]",Y,Dog2_3.wav
[8],N,Dog2_3.wav
"[8, 0]",N,Dog2_3.wav
"[8, 0, 8]",N,Dog2_3.wav
"[8, 0, 8, 0]",N,Dog2_3.wav
"[8, 0, 8, 0, 7]",N,Dog2_3.wav
"[8, 0, 8, 0, 7, 8]",N,Dog2_3.wav
"[8, 0, 8, 0, 7, 8, 0]",N,Dog2_3.wav
"[8, 0, 8, 0, 7, 8, 0, 2.0]",Y,Dog2_3.wav
[0],N,Dog2_3.wav
"[0, 8]",N,Dog2_3.wav
"[0, 8, 0]",N,Dog2_3.wav
"[0, 8, 0, 7]",N,Dog2_3.wav
"[0, 8, 0, 7, 8]",N,Dog2_3.wav
"[0, 8, 0, 7, 8, 0]",N,Dog2_3.wav
"[0, 8, 0, 7, 8, 0, 2.0]",Y,Dog2_3.wav
[8],N,Dog2_3.wav
"[8, 0]",N,Dog2_3.wav
"[8, 0, 7]",N,Dog2_3.wav
"[8, 0, 7, 8]",N,Dog2_3.wav
"[8, 0, 7, 8, 0]",N,Dog2_3.wav
"[8, 0, 7, 8, 0, 2.0]",Y,Dog2_3.wav
[0],N,Dog2_3.wav
"[0, 7]",N,Dog2_3.wav
"[0, 7, 8]",N,Dog2_3.wav
"[0, 7, 8, 0]",N,Dog2_3.wav
"[0, 7, 8, 0, 2.0]",Y,Dog2_3.wav
[7],N,Dog2_3.wav
"[7, 8]",N,Dog2_3.wav
"[7, 8, 0]",N,Dog2_3.wav
"[7, 8, 0, 2.0]",Y,Dog2_3.wav
[8],N,Dog2_3.wav
"[8, 0]",N,Dog2_3.wav
"[8, 0, 2.0]",Y,Dog2_3.wav
[0],N,Dog2_3.wav
"[0, 2.0]",Y,Dog2_3.wav
[2.0],Y,Dog2_3.wav
[9],N,Dog2_4.wav
"[9, 9]",N,Dog2_4.wav
"[9, 9, 9]",N,Dog2_4.wav
"[9, 9, 9, 0]",N,Dog2_4.wav
"[9, 9, 9, 0, 5]",N,Dog2_4.wav
"[9, 9, 9, 0, 5, 0]",N,Dog2_4.wav
"[9, 9, 9, 0, 5, 0, 0]",N,Dog2_4.wav
"[9, 9, 9, 0, 5, 0, 0, 1]",N,Dog2_4.wav
"[9, 9, 9, 0, 5, 0, 0, 1, 2.0]",Y,Dog2_4.wav
[9],N,Dog2_4.wav
"[9, 9]",N,Dog2_4.wav
"[9, 9, 0]",N,Dog2_4.wav
"[9, 9, 0, 5]",N,Dog2_4.wav
"[9, 9, 0, 5, 0]",N,Dog2_4.wav
"[9, 9, 0, 5, 0, 0]",N,Dog2_4.wav
"[9, 9, 0, 5, 0, 0, 1]",N,Dog2_4.wav
"[9, 9, 0, 5, 0, 0, 1, 2.0]",Y,Dog2_4.wav
[9],N,Dog2_4.wav
"[9, 0]",N,Dog2_4.wav
"[9, 0, 5]",N,Dog2_4.wav
"[9, 0, 5, 0]",N,Dog2_4.wav
"[9, 0, 5, 0, 0]",N,Dog2_4.wav
"[9, 0, 5, 0, 0, 1]",N,Dog2_4.wav
"[9, 0, 5, 0, 0, 1, 2.0]",Y,Dog2_4.wav
[0],N,Dog2_4.wav
"[0, 5]",N,Dog2_4.wav
"[0, 5, 0]",N,Dog2_4.wav
"[0, 5, 0, 0]",N,Dog2_4.wav
"[0, 5, 0, 0, 1]",N,Dog2_4.wav
"[0, 5, 0, 0, 1, 2.0]",Y,Dog2_4.wav
[5],N,Dog2_4.wav
"[5, 0]",N,Dog2_4.wav
"[5, 0, 0]",N,Dog2_4.wav
"[5, 0, 0, 1]",N,Dog2_4.wav
"[5, 0, 0, 1, 2.0]",Y,Dog2_4.wav
[0],N,Dog2_4.wav
"[0, 0]",N,Dog2_4.wav
"[0, 0, 1]",N,Dog2_4.wav
"[0, 0, 1, 2.0]",Y,Dog2_4.wav
[0],N,Dog2_4.wav
"[0, 1]",N,Dog2_4.wav
"[0, 1, 2.0]",Y,Dog2_4.wav
[1],N,Dog2_4.wav
"[1, 2.0]",Y,Dog2_4.wav
[2.0],Y,Dog2_4.wav
[4],N,Dog2_5.wav
"[4, 1]",N,Dog2_5.wav
"[4, 1, 6]",N,Dog2_5.wav
"[4, 1, 6, 7]",N,Dog2_5.wav
"[4, 1, 6, 7, 7]",N,Dog2_5.wav
"[4, 1, 6, 7, 7, 0]",N,Dog2_5.wav
"[4, 1, 6, 7, 7, 0, 6]",N,Dog2_5.wav
"[4, 1, 6, 7, 7, 0, 6, 4]",N,Dog2_5.wav
"[4, 1, 6, 7, 7, 0, 6, 4, 2.0]",Y,Dog2_5.wav
[1],N,Dog2_5.wav
"[1, 6]",N,Dog2_5.wav
"[1, 6, 7]",N,Dog2_5.wav
"[1, 6, 7, 7]",N,Dog2_5.wav
"[1, 6, 7, 7, 0]",N,Dog2_5.wav
"[1, 6, 7, 7, 0, 6]",N,Dog2_5.wav
"[1, 6, 7, 7, 0, 6, 4]",N,Dog2_5.wav
"[1, 6, 7, 7, 0, 6, 4, 2.0]",Y,Dog2_5.wav
[6],N,Dog2_5.wav
"[6, 7]",N,Dog2_5.wav
"[6, 7, 7]",N,Dog2_5.wav
"[6, 7, 7, 0]",N,Dog2_5.wav
"[6, 7, 7, 0, 6]",N,Dog2_5.wav
"[6, 7, 7, 0, 6, 4]",N,Dog2_5.wav
"[6, 7, 7, 0, 6, 4, 2.0]",Y,Dog2_5.wav
[7],N,Dog2_5.wav
"[7, 7]",N,Dog2_5.wav
"[7, 7, 0]",N,Dog2_5.wav
"[7, 7, 0, 6]",N,Dog2_5.wav
"[7, 7, 0, 6, 4]",N,Dog2_5.wav
"[7, 7, 0, 6, 4, 2.0]",Y,Dog2_5.wav
[7],N,Dog2_5.wav
"[7, 0]",N,Dog2_5.wav
"[7, 0, 6]",N,Dog2_5.wav
"[7, 0, 6, 4]",N,Dog2_5.wav
"[7, 0, 6, 4, 2.0]",Y,Dog2_5.wav
[0],N,Dog2_5.wav
"[0, 6]",N,Dog2_5.wav
"[0, 6, 4]",N,Dog2_5.wav
"[0, 6, 4, 2.0]",Y,Dog2_5.wav
[6],N,Dog2_5.wav
"[6, 4]",N,Dog2_5.wav
"[6, 4, 2.0]",Y,Dog2_5.wav
[4],N,Dog2_5.wav
"[4, 2.0]",Y,Dog2_5.wav
[2.0],Y,Dog2_5.wav
[8],N,Dog2_6.wav
"[8, 4]",N,Dog2_6.wav
"[8, 4, 8]",N,Dog2_6.wav
"[8, 4, 8, 4]",N,Dog2_6.wav
"[8, 4, 8, 4, 4]",N,Dog2_6.wav
"[8, 4, 8, 4, 4, 0]",N,Dog2_6.wav
"[8, 4, 8, 4, 4, 0, 9]",N,Dog2_6.wav
"[8, 4, 8, 4, 4, 0, 9, 6]",N,Dog2_6.wav
"[8, 4, 8, 4, 4, 0, 9, 6, 2.0]",Y,Dog2_6.wav
[4],N,Dog2_6.wav
"[4, 8]",N,Dog2_6.wav
"[4, 8, 4]",N,Dog2_6.wav
"[4, 8, 4, 4]",N,Dog2_6.wav
"[4, 8, 4, 4, 0]",N,Dog2_6.wav
"[4, 8, 4, 4, 0, 9]",N,Dog2_6.wav
"[4, 8, 4, 4, 0, 9, 6]",N,Dog2_6.wav
"[4, 8, 4, 4, 0, 9, 6, 2.0]",Y,Dog2_6.wav
[8],N,Dog2_6.wav
"[8, 4]",N,Dog2_6.wav
"[8, 4, 4]",N,Dog2_6.wav
"[8, 4, 4, 0]",N,Dog2_6.wav
"[8, 4, 4, 0, 9]",N,Dog2_6.wav
"[8, 4, 4, 0, 9, 6]",N,Dog2_6.wav
"[8, 4, 4, 0, 9, 6, 2.0]",Y,Dog2_6.wav
[4],N,Dog2_6.wav
"[4, 4]",N,Dog2_6.wav
"[4, 4, 0]",N,Dog2_6.wav
"[4, 4, 0, 9]",N,Dog2_6.wav
"[4, 4, 0, 9, 6]",N,Dog2_6.wav
"[4, 4, 0, 9, 6, 2.0]",Y,Dog2_6.wav
[4],N,Dog2_6.wav
"[4, 0]",N,Dog2_6.wav
"[4, 0, 9]",N,Dog2_6.wav
"[4, 0, 9, 6]",N,Dog2_6.wav
"[4, 0, 9, 6, 2.0]",Y,Dog2_6.wav
[0],N,Dog2_6.wav
"[0, 9]",N,Dog2_6.wav
"[0, 9, 6]",N,Dog2_6.wav
"[0, 9, 6, 2.0]",Y,Dog2_6.wav
[9],N,Dog2_6.wav
"[9, 6]",N,Dog2_6.wav
"[9, 6, 2.0]",Y,Dog2_6.wav
[6],N,Dog2_6.wav
"[6, 2.0]",Y,Dog2_6.wav
[2.0],Y,Dog2_6.wav
[8],N,Dog2_7.wav
"[8, 9]",N,Dog2_7.wav
"[8, 9, 7]",N,Dog2_7.wav
"[8, 9, 7, 9]",N,Dog2_7.wav
"[8, 9, 7, 9, 5]",N,Dog2_7.wav
"[8, 9, 7, 9, 5, 0]",N,Dog2_7.wav
"[8, 9, 7, 9, 5, 0, 0]",N,Dog2_7.wav
"[8, 9, 7, 9, 5, 0, 0, 5]",N,Dog2_7.wav
"[8, 9, 7, 9, 5, 0, 0, 5, 2.0]",Y,Dog2_7.wav
[9],N,Dog2_7.wav
"[9, 7]",N,Dog2_7.wav
"[9, 7, 9]",N,Dog2_7.wav
"[9, 7, 9, 5]",N,Dog2_7.wav
"[9, 7, 9, 5, 0]",N,Dog2_7.wav
"[9, 7, 9, 5, 0, 0]",N,Dog2_7.wav
"[9, 7, 9, 5, 0, 0, 5]",N,Dog2_7.wav
"[9, 7, 9, 5, 0, 0, 5, 2.0]",Y,Dog2_7.wav
[7],N,Dog2_7.wav
"[7, 9]",N,Dog2_7.wav
"[7, 9, 5]",N,Dog2_7.wav
"[7, 9, 5, 0]",N,Dog2_7.wav
"[7, 9, 5, 0, 0]",N,Dog2_7.wav
"[7, 9, 5, 0, 0, 5]",N,Dog2_7.wav
"[7, 9, 5, 0, 0, 5, 2.0]",Y,Dog2_7.wav
[9],N,Dog2_7.wav
"[9, 5]",N,Dog2_7.wav
"[9, 5, 0]",N,Dog2_7.wav
"[9, 5, 0, 0]",N,Dog2_7.wav
"[9, 5, 0, 0, 5]",N,Dog2_7.wav
"[9, 5, 0, 0, 5, 2.0]",Y,Dog2_7.wav
[5],N,Dog2_7.wav
"[5, 0]",N,Dog2_7.wav
"[5, 0, 0]",N,Dog2_7.wav
"[5, 0, 0, 5]",N,Dog2_7.wav
"[5, 0, 0, 5, 2.0]",Y,Dog2_7.wav
[0],N,Dog2_7.wav
"[0, 0]",N,Dog2_7.wav
"[0, 0, 5]",N,Dog2_7.wav
"[0, 0, 5, 2.0]",Y,Dog2_7.wav
[0],N,Dog2_7.wav
"[0, 5]",N,Dog2_7.wav
"[0, 5, 2.0]",Y,Dog2_7.wav
[5],N,Dog2_7.wav
"[5, 2.0]",Y,Dog2_7.wav
[2.0],Y,Dog2_7.wav
[8],N,Dog2_8.wav
"[8, 8]",N,Dog2_8.wav
"[8, 8, 7]",N,Dog2_8.wav
"[8, 8, 7, 5]",N,Dog2_8.wav
"[8, 8, 7, 5, 9]",N,Dog2_8.wav
"[8, 8, 7, 5, 9, 0]",N,Dog2_8.wav
"[8, 8, 7, 5, 9, 0, 1]",N,Dog2_8.wav
"[8, 8, 7, 5, 9, 0, 1, 7]",N,Dog2_8.wav
"[8, 8, 7, 5, 9, 0, 1, 7, 2.0]",Y,Dog2_8.wav
[8],N,Dog2_8.wav
"[8, 7]",N,Dog2_8.wav
"[8, 7, 5]",N,Dog2_8.wav
"[8, 7, 5, 9]",N,Dog2_8.wav
"[8, 7, 5, 9, 0]",N,Dog2_8.wav
"[8, 7, 5, 9, 0, 1]",N,Dog2_8.wav
"[8, 7, 5, 9, 0, 1, 7]",N,Dog2_8.wav
"[8, 7, 5, 9, 0, 1, 7, 2.0]",Y,Dog2_8.wav
[7],N,Dog2_8.wav
"[7, 5]",N,Dog2_8.wav
"[7, 5, 9]",N,Dog2_8.wav
"[7, 5, 9, 0]",N,Dog2_8.wav
"[7, 5, 9, 0, 1]",N,Dog2_8.wav
"[7, 5, 9, 0, 1, 7]",N,Dog2_8.wav
"[7, 5, 9, 0, 1, 7, 2.0]",Y,Dog2_8.wav
[5],N,Dog2_8.wav
"[5, 9]",N,Dog2_8.wav
"[5, 9, 0]",N,Dog2_8.wav
"[5, 9, 0, 1]",N,Dog2_8.wav
"[5, 9, 0, 1, 7]",N,Dog2_8.wav
"[5, 9, 0, 1, 7, 2.0]",Y,Dog2_8.wav
[9],N,Dog2_8.wav
"[9, 0]",N,Dog2_8.wav
"[9, 0, 1]",N,Dog2_8.wav
"[9, 0, 1, 7]",N,Dog2_8.wav
"[9, 0, 1, 7, 2.0]",Y,Dog2_8.wav
[0],N,Dog2_8.wav
"[0, 1]",N,Dog2_8.wav
"[0, 1, 7]",N,Dog2_8.wav
"[0, 1, 7, 2.0]",Y,Dog2_8.wav
[1],N,Dog2_8.wav
"[1, 7]",N,Dog2_8.wav
"[1, 7, 2.0]",Y,Dog2_8.wav
[7],N,Dog2_8.wav
"[7, 2.0]",Y,Dog2_8.wav
[2.0],Y,Dog2_8.wav
[4],N,Dog2_9.wav
"[4, 4]",N,Dog2_9.wav
"[4, 4, 4]",N,Dog2_9.wav
"[4, 4, 4, 6]",N,Dog2_9.wav
"[4, 4, 4, 6, 7]",N,Dog2_9.wav
"[4, 4, 4, 6, 7, 0]",N,Dog2_9.wav
"[4, 4, 4, 6, 7, 0, 6]",N,Dog2_9.wav
"[4, 4, 4, 6, 7, 0, 6, 5]",N,Dog2_9.wav
"[4, 4, 4, 6, 7, 0, 6, 5, 2.0]",Y,Dog2_9.wav
[4],N,Dog2_9.wav
"[4, 4]",N,Dog2_9.wav
"[4, 4, 6]",N,Dog2_9.wav
"[4, 4, 6, 7]",N,Dog2_9.wav
"[4, 4, 6, 7, 0]",N,Dog2_9.wav
"[4, 4, 6, 7, 0, 6]",N,Dog2_9.wav
"[4, 4, 6, 7, 0, 6, 5]",N,Dog2_9.wav
"[4, 4, 6, 7, 0, 6, 5, 2.0]",Y,Dog2_9.wav
[4],N,Dog2_9.wav
"[4, 6]",N,Dog2_9.wav
"[4, 6, 7]",N,Dog2_9.wav
"[4, 6, 7, 0]",N,Dog2_9.wav
"[4, 6, 7, 0, 6]",N,Dog2_9.wav
"[4, 6, 7, 0, 6, 5]",N,Dog2_9.wav
"[4, 6, 7, 0, 6, 5, 2.0]",Y,Dog2_9.wav
[6],N,Dog2_9.wav
"[6, 7]",N,Dog2_9.wav
"[6, 7, 0]",N,Dog2_9.wav
"[6, 7, 0, 6]",N,Dog2_9.wav
"[6, 7, 0, 6, 5]",N,Dog2_9.wav
"[6, 7, 0, 6, 5, 2.0]",Y,Dog2_9.wav
[7],N,Dog2_9.wav
"[7, 0]",N,Dog2_9.wav
"[7, 0, 6]",N,Dog2_9.wav
"[7, 0, 6, 5]",N,Dog2_9.wav
"[7, 0, 6, 5, 2.0]",Y,Dog2_9.wav
[0],N,Dog2_9.wav
"[0, 6]",N,Dog2_9.wav
"[0, 6, 5]",N,Dog2_9.wav
"[0, 6, 5, 2.0]",Y,Dog2_9.wav
[6],N,Dog2_9.wav
"[6, 5]",N,Dog2_9.wav
"[6, 5, 2.0]",Y,Dog2_9.wav
[5],N,Dog2_9.wav
"[5, 2.0]",Y,Dog2_9.wav
[2.0],Y,Dog2_9.wav
[0],N,Dog2_10.wav
"[0, 8]",N,Dog2_10.wav
"[0, 8, 9]",N,Dog2_10.wav
"[0, 8, 9, 8]",N,Dog2_10.wav
"[0, 8, 9, 8, 9]",N,Dog2_10.wav
"[0, 8, 9, 8, 9, 9]",N,Dog2_10.wav
"[0, 8, 9, 8, 9, 9, 7]",N,Dog2_10.wav
"[0, 8, 9, 8, 9, 9, 7, 1]",N,Dog2_10.wav
"[0, 8, 9, 8, 9, 9, 7, 1, 2.0]",Y,Dog2_10.wav
[8],N,Dog2_10.wav
"[8, 9]",N,Dog2_10.wav
"[8, 9, 8]",N,Dog2_10.wav
"[8, 9, 8, 9]",N,Dog2_10.wav
"[8, 9, 8, 9, 9]",N,Dog2_10.wav
"[8, 9, 8, 9, 9, 7]",N,Dog2_10.wav
"[8, 9, 8, 9, 9, 7, 1]",N,Dog2_10.wav
"[8, 9, 8, 9, 9, 7, 1, 2.0]",Y,Dog2_10.wav
[9],N,Dog2_10.wav
"[9, 8]",N,Dog2_10.wav
"[9, 8, 9]",N,Dog2_10.wav
"[9, 8, 9, 9]",N,Dog2_10.wav
"[9, 8, 9, 9, 7]",N,Dog2_10.wav
"[9, 8, 9, 9, 7, 1]",N,Dog2_10.wav
"[9, 8, 9, 9, 7, 1, 2.0]",Y,Dog2_10.wav
[8],N,Dog2_10.wav
"[8, 9]",N,Dog2_10.wav
"[8, 9, 9]",N,Dog2_10.wav
"[8, 9, 9, 7]",N,Dog2_10.wav
"[8, 9, 9, 7, 1]",N,Dog2_10.wav
"[8, 9, 9, 7, 1, 2.0]",Y,Dog2_10.wav
[9],N,Dog2_10.wav
"[9, 9]",N,Dog2_10.wav
"[9, 9, 7]",N,Dog2_10.wav
"[9, 9, 7, 1]",N,Dog2_10.wav
"[9, 9, 7, 1, 2.0]",Y,Dog2_10.wav
[9],N,Dog2_10.wav
"[9, 7]",N,Dog2_10.wav
"[9, 7, 1]",N,Dog2_10.wav
"[9, 7, 1, 2.0]",Y,Dog2_10.wav
[7],N,Dog2_10.wav
"[7, 1]",N,Dog2_10.wav
"[7, 1, 2.0]",Y,Dog2_10.wav
[1],N,Dog2_10.wav
"[1, 2.0]",Y,Dog2_10.wav
[2.0],Y,Dog2_10.wav
