sound_class_list,output,File_Name
"[8, 2, 8, 1, 4, 2]",N,Dog4_5.wav
"[8, 2, 8, 1, 4, 2, 7.0]",Y,Dog4_5.wav
[2],N,Dog4_5.wav
"[2, 8]",N,Dog4_5.wav
"[2, 8, 1]",N,Dog4_5.wav
"[2, 8, 1, 4]",N,Dog4_5.wav
"[2, 8, 1, 4, 2]",N,Dog4_5.wav
"[2, 8, 1, 4, 2, 7.0]",Y,Dog4_5.wav
[8],N,Dog4_5.wav
"[8, 1]",N,Dog4_5.wav
"[8, 1, 4]",N,Dog4_5.wav
"[8, 1, 4, 2]",N,Dog4_5.wav
"[8, 1, 4, 2, 7.0]",Y,Dog4_5.wav
[1],N,Dog4_5.wav
"[1, 4]",N,Dog4_5.wav
"[1, 4, 2]",N,Dog4_5.wav
"[1, 4, 2, 7.0]",Y,Dog4_5.wav
[4],N,Dog4_5.wav
"[4, 2]",N,Dog4_5.wav
"[4, 2, 7.0]",Y,Dog4_5.wav
[2],N,Dog4_5.wav
"[2, 7.0]",Y,Dog4_5.wav
[7.0],Y,Dog4_5.wav
[0],N,Dog4_6.wav
"[0, 5]",N,Dog4_6.wav
"[0, 5, 9]",N,Dog4_6.wav
"[0, 5, 9, 2]",N,Dog4_6.wav
"[0, 5, 9, 2, 2]",N,Dog4_6.wav
"[0, 5, 9, 2, 2, 1]",N,Dog4_6.wav
"[0, 5, 9, 2, 2, 1, 0]",N,Dog4_6.wav
"[0, 5, 9, 2, 2, 1, 0, 0]",N,Dog4_6.wav
"[0, 5, 9, 2, 2, 1, 0, 0, 6.0]",Y,Dog4_6.wav
[5],N,Dog4_6.wav
"[5, 9]",N,Dog4_6.wav
"[5, 9, 2]",N,Dog4_6.wav
"[5, 9, 2, 2]",N,Dog4_6.wav
"[5, 9, 2, 2, 1]",N,Dog4_6.wav
"[5, 9, 2, 2, 1, 0]",N,Dog4_6.wav
"[5, 9, 2, 2, 1, 0, 0]",N,Dog4_6.wav
"[5, 9, 2, 2, 1, 0, 0, 6.0]",Y,Dog4_6.wav
[9],N,Dog4_6.wav
"[9, 2]",N,Dog4_6.wav
"[9, 2, 2]",N,Dog4_6.wav
"[9, 2, 2, 1]",N,Dog4_6.wav
"[9, 2, 2, 1, 0]",N,Dog4_6.wav
"[9, 2, 2, 1, 0, 0]",N,Dog4_6.wav
"[9, 2, 2, 1, 0, 0, 6.0]",Y,Dog4_6.wav
[2],N,Dog4_6.wav
"[2, 2]",N,Dog4_6.wav
"[2, 2, 1]",N,Dog4_6.wav
"[2, 2, 1, 0]",N,Dog4_6.wav
"[2, 2, 1, 0, 0]",N,Dog4_6.wav
"[2, 2, 1, 0, 0, 6.0]",Y,Dog4_6.wav
[2],N,Dog4_6.wav
"[2, 1]",N,Dog4_6.wav
"[2, 1, 0]",N,Dog4_6.wav
"[2, 1, 0, 0]",N,Dog4_6.wav
"[2, 1, 0, 0, 6.0]",Y,Dog4_6.wav
[1],N,Dog4_6.wav
"[1, 0]",N,Dog4_6.wav
"[1, 0, 0]",N,Dog4_6.wav
"[1, 0, 0, 6.0]",Y,Dog4_6.wav
[0],N,Dog4_6.wav
"[0, 0]",N,Dog4_6.wav
"[0, 0, 6.0]",Y,Dog4_6.wav
[0],N,Dog4_6.wav
"[0, 6.0]",Y,Dog4_6.wav
[6.0],Y,Dog4_6.wav
[0],N,Dog4_7.wav
"[0, 5]",N,Dog4_7.wav
"[0, 5, 9]",N,Dog4_7.wav
"[0, 5, 9, 8]",N,Dog4_7.wav
"[0, 5, 9, 8, 4]",N,Dog4_7.wav
"[0, 5, 9, 8, 4, 9]",N,Dog4_7.wav
"[0, 5, 9, 8, 4, 9, 8]",N,Dog4_7.wav
"[0, 5, 9, 8, 4, 9, 8, 2]",N,Dog4_7.wav
"[0, 5, 9, 8, 4, 9, 8, 2, 6.0]",Y,Dog4_7.wav
[5],N,Dog4_7.wav
"[5, 9]",N,Dog4_7.wav
"[5, 9, 8]",N,Dog4_7.wav
"[5, 9, 8, 4]",N,Dog4_7.wav
"[5, 9, 8, 4, 9]",N,Dog4_7.wav
"[5, 9, 8, 4, 9, 8]",N,Dog4_7.wav
"[5, 9, 8, 4, 9, 8, 2]",N,Dog4_7.wav
"[5, 9, 8, 4, 9, 8, 2, 6.0]",Y,Dog4_7.wav
[9],N,Dog4_7.wav
"[9, 8]",N,Dog4_7.wav
"[9, 8, 4]",N,Dog4_7.wav
"[9, 8, 4, 9]",N,Dog4_7.wav
"[9, 8, 4, 9, 8]",N,Dog4_7.wav
"[9, 8, 4, 9, 8, 2]",N,Dog4_7.wav
"[9, 8, 4, 9, 8, 2, 6.0]",Y,Dog4_7.wav
[8],N,Dog4_7.wav
"[8, 4]",N,Dog4_7.wav
"[8, 4, 9]",N,Dog4_7.wav
"[8, 4, 9, 8]",N,Dog4_7.wav
"[8, 4, 9, 8, 2]",N,Dog4_7.wav
"[8, 4, 9, 8, 2, 6.0]",Y,Dog4_7.wav
[4],N,Dog4_7.wav
"[4, 9]",N,Dog4_7.wav
"[4, 9, 8]",N,Dog4_7.wav
"[4, 9, 8, 2]",N,Dog4_7.wav
"[4, 9, 8, 2, 6.0]",Y,Dog4_7.wav
[9],N,Dog4_7.wav
"[9, 8]",N,Dog4_7.wav
"[9, 8, 2]",N,Dog4_7.wav
"[9, 8, 2, 6.0]",Y,Dog4_7.wav
[8],N,Dog4_7.wav
"[8, 2]",N,Dog4_7.wav
"[8, 2, 6.0]",Y,Dog4_7.wav
[2],N,Dog4_7.wav
"[2, 6.0]",Y,Dog4_7.wav
[6.0],Y,Dog4_7.wav
[2],N,Dog4_8.wav
"[2, 2]",N,Dog4_8.wav
"[2, 2, 4]",N,Dog4_8.wav
"[2, 2, 4, 9]",N,Dog4_8.wav
"[2, 2, 4, 9, 4]",N,Dog4_8.wav
"[2, 2, 4, 9, 4, 2]",N,Dog4_8.wav
"[2, 2, 4, 9, 4, 2, 4]",N,Dog4_8.wav
"[2, 2, 4, 9, 4, 2, 4, 6]",Y,Dog4_8.wav
[2],N,Dog4_8.wav
"[2, 4]",N,Dog4_8.wav
"[2, 4, 9]",N,Dog4_8.wav
"[2, 4, 9, 4]",N,Dog4_8.wav
"[2, 4, 9, 4, 2]",N,Dog4_8.wav
"[2, 4, 9, 4, 2, 4]",N,Dog4_8.wav
"[2, 4, 9, 4, 2, 4, 6]",Y,Dog4_8.wav
[4],N,Dog4_8.wav
"[4, 9]",N,Dog4_8.wav
"[4, 9, 4]",N,Dog4_8.wav
"[4, 9, 4, 2]",N,Dog4_8.wav
"[4, 9, 4, 2, 4]",N,Dog4_8.wav
"[4, 9, 4, 2, 4, 6]",Y,Dog4_8.wav
[9],N,Dog4_8.wav
"[9, 4]",N,Dog4_8.wav
"[9, 4, 2]",N,Dog4_8.wav
"[9, 4, 2, 4]",N,Dog4_8.wav
"[9, 4, 2, 4, 6]",Y,Dog4_8.wav
[4],N,Dog4_8.wav
"[4, 2]",N,Dog4_8.wav
"[4, 2, 4]",N,Dog4_8.wav
"[4, 2, 4, 6]",Y,Dog4_8.wav
[2],N,Dog4_8.wav
"[2, 4]",N,Dog4_8.wav
"[2, 4, 6]",Y,Dog4_8.wav
[4],N,Dog4_8.wav
"[4, 6]",Y,Dog4_8.wav
[6],Y,Dog4_8.wav
[5],N,Dog4_9.wav
"[5, 4]",N,Dog4_9.wav
"[5, 4, 2]",N,Dog4_9.wav
"[5, 4, 2, 9]",N,Dog4_9.wav
"[5, 4, 2, 9, 9]",N,Dog4_9.wav
"[5, 4, 2, 9, 9, 0]",N,Dog4_9.wav
"[5, 4, 2, 9, 9, 0, 5]",N,Dog4_9.wav
"[5, 4, 2, 9, 9, 0, 5, 5]",N,Dog4_9.wav
"[5, 4, 2, 9, 9, 0, 5, 5, 6.0]",Y,Dog4_9.wav
[4],N,Dog4_9.wav
"[4, 2]",N,Dog4_9.wav
"[4, 2, 9]",N,Dog4_9.wav
"[4, 2, 9, 9]",N,Dog4_9.wav
"[4, 2, 9, 9, 0]",N,Dog4_9.wav
"[4, 2, 9, 9, 0, 5]",N,Dog4_9.wav
"[4, 2, 9, 9, 0, 5, 5]",N,Dog4_9.wav
"[4, 2, 9, 9, 0, 5, 5, 6.0]",Y,Dog4_9.wav
[2],N,Dog4_9.wav
"[2, 9]",N,Dog4_9.wav
"[2, 9, 9]",N,Dog4_9.wav
"[2, 9, 9, 0]",N,Dog4_9.wav
"[2, 9, 9, 0, 5]",N,Dog4_9.wav
"[2, 9, 9, 0, 5, 5]",N,Dog4_9.wav
"[2, 9, 9, 0, 5, 5, 6.0]",Y,Dog4_9.wav
[9],N,Dog4_9.wav
"[9, 9]",N,Dog4_9.wav
"[9, 9, 0]",N,Dog4_9.wav
"[9, 9, 0, 5]",N,Dog4_9.wav
"[9, 9, 0, 5, 5]",N,Dog4_9.wav
"[9, 9, 0, 5, 5, 6.0]",Y,Dog4_9.wav
[9],N,Dog4_9.wav
"[9, 0]",N,Dog4_9.wav
"[9, 0, 5]",N,Dog4_9.wav
"[9, 0, 5, 5]",N,Dog4_9.wav
"[9, 0, 5, 5, 6.0]",Y,Dog4_9.wav
[0],N,Dog4_9.wav
"[0, 5]",N,Dog4_9.wav
"[0, 5, 5]",N,Dog4_9.wav
"[0, 5, 5, 6.0]",Y,Dog4_9.wav
[5],N,Dog4_9.wav
"[5, 5]",N,Dog4_9.wav
"[5, 5, 6.0]",Y,Dog4_9.wav
[5],N,Dog4_9.wav
"[5, 6.0]",Y,Dog4_9.wav
[6.0],Y,Dog4_9.wav
[9],N,Dog4_10.wav
"[9, 1]",N,Dog4_10.wav
"[9, 1, 8]",N,Dog4_10.wav
"[9, 1, 8, 8]",N,Dog4_10.wav
"[9, 1, 8, 8, 2]",N,Dog4_10.wav
"[9, 1, 8, 8, 2, 2]",N,Dog4_10.wav
"[9, 1, 8, 8, 2, 2, 5]",N,Dog4_10.wav
"[9, 1, 8, 8, 2, 2, 5, 8]",N,Dog4_10.wav
"[9, 1, 8, 8, 2, 2, 5, 8, 6.0]",Y,Dog4_10.wav
[1],N,Dog4_10.wav
"[1, 8]",N,Dog4_10.wav
"[1, 8, 8]",N,Dog4_10.wav
"[1, 8, 8, 2]",N,Dog4_10.wav
"[1, 8, 8, 2, 2]",N,Dog4_10.wav
"[1, 8, 8, 2, 2, 5]",N,Dog4_10.wav
"[1, 8, 8, 2, 2, 5, 8]",N,Dog4_10.wav
"[1, 8, 8, 2, 2, 5, 8, 6.0]",Y,Dog4_10.wav
[8],N,Dog4_10.wav
"[8, 8]",N,Dog4_10.wav
"[8, 8, 2]",N,Dog4_10.wav
"[8, 8, 2, 2]",N,Dog4_10.wav
"[8, 8, 2, 2, 5]",N,Dog4_10.wav
"[8, 8, 2, 2, 5, 8]",N,Dog4_10.wav
"[8, 8, 2, 2, 5, 8, 6.0]",Y,Dog4_10.wav
[8],N,Dog4_10.wav
"[8, 2]",N,Dog4_10.wav
"[8, 2, 2]",N,Dog4_10.wav
"[8, 2, 2, 5]",N,Dog4_10.wav
"[8, 2, 2, 5, 8]",N,Dog4_10.wav
"[8, 2, 2, 5, 8, 6.0]",Y,Dog4_10.wav
[2],N,Dog4_10.wav
"[2, 2]",N,Dog4_10.wav
"[2, 2, 5]",N,Dog4_10.wav
"[2, 2, 5, 8]",N,Dog4_10.wav
"[2, 2, 5, 8, 6.0]",Y,Dog4_10.wav
[2],N,Dog4_10.wav
"[2, 5]",N,Dog4_10.wav
"[2, 5, 8]",N,Dog4_10.wav
"[2, 5, 8, 6.0]",Y,Dog4_10.wav
[5],N,Dog4_10.wav
"[5, 8]",N,Dog4_10.wav
"[5, 8, 6.0]",Y,Dog4_10.wav
[8],N,Dog4_10.wav
"[8, 6.0]",Y,Dog4_10.wav
[6.0],Y,Dog4_10.wav
