sound_class_list,output,File_Name
"[9, 8]",N,Dog3_9.wav
"[9, 8, 7]",N,Dog3_9.wav
"[9, 8, 7, 8]",N,Dog3_9.wav
"[9, 8, 7, 8, 8]",N,Dog3_9.wav
"[9, 8, 7, 8, 8, 5.0]",Y,Dog3_9.wav
[8],N,Dog3_9.wav
"[8, 7]",N,Dog3_9.wav
"[8, 7, 8]",N,Dog3_9.wav
"[8, 7, 8, 8]",N,Dog3_9.wav
"[8, 7, 8, 8, 5.0]",Y,Dog3_9.wav
[7],N,Dog3_9.wav
"[7, 8]",N,Dog3_9.wav
"[7, 8, 8]",N,Dog3_9.wav
"[7, 8, 8, 5.0]",Y,Dog3_9.wav
[8],N,Dog3_9.wav
"[8, 8]",N,Dog3_9.wav
"[8, 8, 5.0]",Y,Dog3_9.wav
[8],N,Dog3_9.wav
"[8, 5.0]",Y,Dog3_9.wav
[5.0],Y,Dog3_9.wav
[6],N,Dog3_10.wav
"[6, 8]",N,Dog3_10.wav
"[6, 8, 8]",N,Dog3_10.wav
"[6, 8, 8, 4]",N,Dog3_10.wav
"[6, 8, 8, 4, 8]",N,Dog3_10.wav
"[6, 8, 8, 4, 8, 8]",N,Dog3_10.wav
"[6, 8, 8, 4, 8, 8, 9]",N,Dog3_10.wav
"[6, 8, 8, 4, 8, 8, 9, 2]",N,Dog3_10.wav
"[6, 8, 8, 4, 8, 8, 9, 2, 5.0]",Y,Dog3_10.wav
[8],N,Dog3_10.wav
"[8, 8]",N,Dog3_10.wav
"[8, 8, 4]",N,Dog3_10.wav
"[8, 8, 4, 8]",N,Dog3_10.wav
"[8, 8, 4, 8, 8]",N,Dog3_10.wav
"[8, 8, 4, 8, 8, 9]",N,Dog3_10.wav
"[8, 8, 4, 8, 8, 9, 2]",N,Dog3_10.wav
"[8, 8, 4, 8, 8, 9, 2, 5.0]",Y,Dog3_10.wav
[8],N,Dog3_10.wav
"[8, 4]",N,Dog3_10.wav
"[8, 4, 8]",N,Dog3_10.wav
"[8, 4, 8, 8]",N,Dog3_10.wav
"[8, 4, 8, 8, 9]",N,Dog3_10.wav
"[8, 4, 8, 8, 9, 2]",N,Dog3_10.wav
"[8, 4, 8, 8, 9, 2, 5.0]",Y,Dog3_10.wav
[4],N,Dog3_10.wav
"[4, 8]",N,Dog3_10.wav
"[4, 8, 8]",N,Dog3_10.wav
"[4, 8, 8, 9]",N,Dog3_10.wav
"[4, 8, 8, 9, 2]",N,Dog3_10.wav
"[4, 8, 8, 9, 2, 5.0]",Y,Dog3_10.wav
[8],N,Dog3_10.wav
"[8, 8]",N,Dog3_10.wav
"[8, 8, 9]",N,Dog3_10.wav
"[8, 8, 9, 2]",N,Dog3_10.wav
"[8, 8, 9, 2, 5.0]",Y,Dog3_10.wav
[8],N,Dog3_10.wav
"[8, 9]",N,Dog3_10.wav
"[8, 9, 2]",N,Dog3_10.wav
"[8, 9, 2, 5.0]",Y,Dog3_10.wav
[9],N,Dog3_10.wav
"[9, 2]",N,Dog3_10.wav
"[9, 2, 5.0]",Y,Dog3_10.wav
[2],N,Dog3_10.wav
"[2, 5.0]",Y,Dog3_10.wav
[5.0],Y,Dog3_10.wav
