sound_class_list,output,File_Name
"[16.0, 34.0, 34.0, 34.0, 44.0, 31.0]",N,Dog6_2
"[16.0, 34.0, 34.0, 34.0, 44.0, 31.0, 48.0]",Y,Dog6_2
[34.0],N,Dog6_2
"[34.0, 34.0]",N,Dog6_2
"[34.0, 34.0, 34.0]",N,Dog6_2
"[34.0, 34.0, 34.0, 44.0]",N,Dog6_2
"[34.0, 34.0, 34.0, 44.0, 31.0]",N,Dog6_2
"[34.0, 34.0, 34.0, 44.0, 31.0, 48.0]",Y,Dog6_2
[34.0],N,Dog6_2
"[34.0, 34.0]",N,Dog6_2
"[34.0, 34.0, 44.0]",N,Dog6_2
"[34.0, 34.0, 44.0, 31.0]",N,Dog6_2
"[34.0, 34.0, 44.0, 31.0, 48.0]",Y,Dog6_2
[34.0],N,Dog6_2
"[34.0, 44.0]",N,Dog6_2
"[34.0, 44.0, 31.0]",N,Dog6_2
"[34.0, 44.0, 31.0, 48.0]",Y,Dog6_2
[44.0],N,Dog6_2
"[44.0, 31.0]",N,Dog6_2
"[44.0, 31.0, 48.0]",Y,Dog6_2
[31.0],N,Dog6_2
"[31.0, 48.0]",Y,Dog6_2
[48.0],Y,Dog6_2
[3.0],N,Dog6_3
"[3.0, 34.0]",N,Dog6_3
"[3.0, 34.0, 31.0]",N,Dog6_3
"[3.0, 34.0, 31.0, 29.0]",N,Dog6_3
"[3.0, 34.0, 31.0, 29.0, 44.0]",N,Dog6_3
"[3.0, 34.0, 31.0, 29.0, 44.0, 31.0]",N,Dog6_3
"[3.0, 34.0, 31.0, 29.0, 44.0, 31.0, 48.0]",N,Dog6_3
"[3.0, 34.0, 31.0, 29.0, 44.0, 31.0, 48.0, 22.0]",N,Dog6_3
"[3.0, 34.0, 31.0, 29.0, 44.0, 31.0, 48.0, 22.0, 0.0]",Y,Dog6_3
[34.0],N,Dog6_3
"[34.0, 31.0]",N,Dog6_3
"[34.0, 31.0, 29.0]",N,Dog6_3
"[34.0, 31.0, 29.0, 44.0]",N,Dog6_3
"[34.0, 31.0, 29.0, 44.0, 31.0]",N,Dog6_3
"[34.0, 31.0, 29.0, 44.0, 31.0, 48.0]",N,Dog6_3
"[34.0, 31.0, 29.0, 44.0, 31.0, 48.0, 22.0]",N,Dog6_3
"[34.0, 31.0, 29.0, 44.0, 31.0, 48.0, 22.0, 0.0]",Y,Dog6_3
[31.0],N,Dog6_3
"[31.0, 29.0]",N,Dog6_3
"[31.0, 29.0, 44.0]",N,Dog6_3
"[31.0, 29.0, 44.0, 31.0]",N,Dog6_3
"[31.0, 29.0, 44.0, 31.0, 48.0]",N,Dog6_3
"[31.0, 29.0, 44.0, 31.0, 48.0, 22.0]",N,Dog6_3
"[31.0, 29.0, 44.0, 31.0, 48.0, 22.0, 0.0]",Y,Dog6_3
[29.0],N,Dog6_3
"[29.0, 44.0]",N,Dog6_3
"[29.0, 44.0, 31.0]",N,Dog6_3
"[29.0, 44.0, 31.0, 48.0]",N,Dog6_3
"[29.0, 44.0, 31.0, 48.0, 22.0]",N,Dog6_3
"[29.0, 44.0, 31.0, 48.0, 22.0, 0.0]",Y,Dog6_3
[44.0],N,Dog6_3
"[44.0, 31.0]",N,Dog6_3
"[44.0, 31.0, 48.0]",N,Dog6_3
"[44.0, 31.0, 48.0, 22.0]",N,Dog6_3
"[44.0, 31.0, 48.0, 22.0, 0.0]",Y,Dog6_3
[31.0],N,Dog6_3
"[31.0, 48.0]",N,Dog6_3
"[31.0, 48.0, 22.0]",N,Dog6_3
"[31.0, 48.0, 22.0, 0.0]",Y,Dog6_3
[48.0],N,Dog6_3
"[48.0, 22.0]",N,Dog6_3
"[48.0, 22.0, 0.0]",Y,Dog6_3
[22.0],N,Dog6_3
"[22.0, 0.0]",Y,Dog6_3
[0.0],Y,Dog6_3
[31.0],N,Dog6_4
"[31.0, 34.0]",N,Dog6_4
"[31.0, 34.0, 31.0]",N,Dog6_4
"[31.0, 34.0, 31.0, 43.0]",N,Dog6_4
"[31.0, 34.0, 31.0, 43.0, 34.0]",N,Dog6_4
"[31.0, 34.0, 31.0, 43.0, 34.0, 48.0]",N,Dog6_4
"[31.0, 34.0, 31.0, 43.0, 34.0, 48.0, 34.0]",N,Dog6_4
"[31.0, 34.0, 31.0, 43.0, 34.0, 48.0, 34.0, 48.0]",Y,Dog6_4
[34.0],N,Dog6_4
"[34.0, 31.0]",N,Dog6_4
"[34.0, 31.0, 43.0]",N,Dog6_4
"[34.0, 31.0, 43.0, 34.0]",N,Dog6_4
"[34.0, 31.0, 43.0, 34.0, 48.0]",N,Dog6_4
"[34.0, 31.0, 43.0, 34.0, 48.0, 34.0]",N,Dog6_4
"[34.0, 31.0, 43.0, 34.0, 48.0, 34.0, 48.0]",Y,Dog6_4
[31.0],N,Dog6_4
"[31.0, 43.0]",N,Dog6_4
"[31.0, 43.0, 34.0]",N,Dog6_4
"[31.0, 43.0, 34.0, 48.0]",N,Dog6_4
"[31.0, 43.0, 34.0, 48.0, 34.0]",N,Dog6_4
"[31.0, 43.0, 34.0, 48.0, 34.0, 48.0]",Y,Dog6_4
[43.0],N,Dog6_4
"[43.0, 34.0]",N,Dog6_4
"[43.0, 34.0, 48.0]",N,Dog6_4
"[43.0, 34.0, 48.0, 34.0]",N,Dog6_4
"[43.0, 34.0, 48.0, 34.0, 48.0]",Y,Dog6_4
[34.0],N,Dog6_4
"[34.0, 48.0]",N,Dog6_4
"[34.0, 48.0, 34.0]",N,Dog6_4
"[34.0, 48.0, 34.0, 48.0]",Y,Dog6_4
[48.0],N,Dog6_4
"[48.0, 34.0]",N,Dog6_4
"[48.0, 34.0, 48.0]",Y,Dog6_4
[34.0],N,Dog6_4
"[34.0, 48.0]",Y,Dog6_4
[48.0],Y,Dog6_4
[34.0],N,Dog6_5
"[34.0, 29.0]",N,Dog6_5
"[34.0, 29.0, 31.0]",N,Dog6_5
"[34.0, 29.0, 31.0, 38.0]",N,Dog6_5
"[34.0, 29.0, 31.0, 38.0, 25.0]",N,Dog6_5
"[34.0, 29.0, 31.0, 38.0, 25.0, 31.0]",N,Dog6_5
"[34.0, 29.0, 31.0, 38.0, 25.0, 31.0, 31.0]",Y,Dog6_5
[29.0],N,Dog6_5
"[29.0, 31.0]",N,Dog6_5
"[29.0, 31.0, 38.0]",N,Dog6_5
"[29.0, 31.0, 38.0, 25.0]",N,Dog6_5
"[29.0, 31.0, 38.0, 25.0, 31.0]",N,Dog6_5
"[29.0, 31.0, 38.0, 25.0, 31.0, 31.0]",Y,Dog6_5
[31.0],N,Dog6_5
"[31.0, 38.0]",N,Dog6_5
"[31.0, 38.0, 25.0]",N,Dog6_5
"[31.0, 38.0, 25.0, 31.0]",N,Dog6_5
"[31.0, 38.0, 25.0, 31.0, 31.0]",Y,Dog6_5
[38.0],N,Dog6_5
"[38.0, 25.0]",N,Dog6_5
"[38.0, 25.0, 31.0]",N,Dog6_5
"[38.0, 25.0, 31.0, 31.0]",Y,Dog6_5
[25.0],N,Dog6_5
"[25.0, 31.0]",N,Dog6_5
"[25.0, 31.0, 31.0]",Y,Dog6_5
[31.0],N,Dog6_5
"[31.0, 31.0]",Y,Dog6_5
[31.0],Y,Dog6_5
[38.0],N,Dog6_6
"[38.0, 17.0]",N,Dog6_6
"[38.0, 17.0, 29.0]",N,Dog6_6
"[38.0, 17.0, 29.0, 48.0]",N,Dog6_6
"[38.0, 17.0, 29.0, 48.0, 33.0]",N,Dog6_6
"[38.0, 17.0, 29.0, 48.0, 33.0, 34.0]",N,Dog6_6
"[38.0, 17.0, 29.0, 48.0, 33.0, 34.0, 25.0]",N,Dog6_6
"[38.0, 17.0, 29.0, 48.0, 33.0, 34.0, 25.0, 34.0]",N,Dog6_6
"[38.0, 17.0, 29.0, 48.0, 33.0, 34.0, 25.0, 34.0, 34.0]",Y,Dog6_6
[17.0],N,Dog6_6
"[17.0, 29.0]",N,Dog6_6
"[17.0, 29.0, 48.0]",N,Dog6_6
"[17.0, 29.0, 48.0, 33.0]",N,Dog6_6
"[17.0, 29.0, 48.0, 33.0, 34.0]",N,Dog6_6
"[17.0, 29.0, 48.0, 33.0, 34.0, 25.0]",N,Dog6_6
"[17.0, 29.0, 48.0, 33.0, 34.0, 25.0, 34.0]",N,Dog6_6
"[17.0, 29.0, 48.0, 33.0, 34.0, 25.0, 34.0, 34.0]",Y,Dog6_6
[29.0],N,Dog6_6
"[29.0, 48.0]",N,Dog6_6
"[29.0, 48.0, 33.0]",N,Dog6_6
"[29.0, 48.0, 33.0, 34.0]",N,Dog6_6
"[29.0, 48.0, 33.0, 34.0, 25.0]",N,Dog6_6
"[29.0, 48.0, 33.0, 34.0, 25.0, 34.0]",N,Dog6_6
"[29.0, 48.0, 33.0, 34.0, 25.0, 34.0, 34.0]",Y,Dog6_6
[48.0],N,Dog6_6
"[48.0, 33.0]",N,Dog6_6
"[48.0, 33.0, 34.0]",N,Dog6_6
"[48.0, 33.0, 34.0, 25.0]",N,Dog6_6
"[48.0, 33.0, 34.0, 25.0, 34.0]",N,Dog6_6
"[48.0, 33.0, 34.0, 25.0, 34.0, 34.0]",Y,Dog6_6
[33.0],N,Dog6_6
"[33.0, 34.0]",N,Dog6_6
"[33.0, 34.0, 25.0]",N,Dog6_6
"[33.0, 34.0, 25.0, 34.0]",N,Dog6_6
"[33.0, 34.0, 25.0, 34.0, 34.0]",Y,Dog6_6
[34.0],N,Dog6_6
"[34.0, 25.0]",N,Dog6_6
"[34.0, 25.0, 34.0]",N,Dog6_6
"[34.0, 25.0, 34.0, 34.0]",Y,Dog6_6
[25.0],N,Dog6_6
"[25.0, 34.0]",N,Dog6_6
"[25.0, 34.0, 34.0]",Y,Dog6_6
[34.0],N,Dog6_6
"[34.0, 34.0]",Y,Dog6_6
[34.0],Y,Dog6_6
[48.0],N,Dog6_7
"[48.0, 48.0]",N,Dog6_7
"[48.0, 48.0, 20.0]",N,Dog6_7
"[48.0, 48.0, 20.0, 5.0]",N,Dog6_7
"[48.0, 48.0, 20.0, 5.0, 40.0]",N,Dog6_7
"[48.0, 48.0, 20.0, 5.0, 40.0, 34.0]",N,Dog6_7
"[48.0, 48.0, 20.0, 5.0, 40.0, 34.0, 3.0]",N,Dog6_7
"[48.0, 48.0, 20.0, 5.0, 40.0, 34.0, 3.0, 42.0]",Y,Dog6_7
[48.0],N,Dog6_7
"[48.0, 20.0]",N,Dog6_7
"[48.0, 20.0, 5.0]",N,Dog6_7
"[48.0, 20.0, 5.0, 40.0]",N,Dog6_7
"[48.0, 20.0, 5.0, 40.0, 34.0]",N,Dog6_7
"[48.0, 20.0, 5.0, 40.0, 34.0, 3.0]",N,Dog6_7
"[48.0, 20.0, 5.0, 40.0, 34.0, 3.0, 42.0]",Y,Dog6_7
[20.0],N,Dog6_7
"[20.0, 5.0]",N,Dog6_7
"[20.0, 5.0, 40.0]",N,Dog6_7
"[20.0, 5.0, 40.0, 34.0]",N,Dog6_7
"[20.0, 5.0, 40.0, 34.0, 3.0]",N,Dog6_7
"[20.0, 5.0, 40.0, 34.0, 3.0, 42.0]",Y,Dog6_7
[5.0],N,Dog6_7
"[5.0, 40.0]",N,Dog6_7
"[5.0, 40.0, 34.0]",N,Dog6_7
"[5.0, 40.0, 34.0, 3.0]",N,Dog6_7
"[5.0, 40.0, 34.0, 3.0, 42.0]",Y,Dog6_7
[40.0],N,Dog6_7
"[40.0, 34.0]",N,Dog6_7
"[40.0, 34.0, 3.0]",N,Dog6_7
"[40.0, 34.0, 3.0, 42.0]",Y,Dog6_7
[34.0],N,Dog6_7
"[34.0, 3.0]",N,Dog6_7
"[34.0, 3.0, 42.0]",Y,Dog6_7
[3.0],N,Dog6_7
"[3.0, 42.0]",Y,Dog6_7
[42.0],Y,Dog6_7
[29.0],N,Dog6_8
"[29.0, 31.0]",N,Dog6_8
"[29.0, 31.0, 40.0]",N,Dog6_8
"[29.0, 31.0, 40.0, 28.0]",N,Dog6_8
"[29.0, 31.0, 40.0, 28.0, 31.0]",N,Dog6_8
"[29.0, 31.0, 40.0, 28.0, 31.0, 28.0]",N,Dog6_8
"[29.0, 31.0, 40.0, 28.0, 31.0, 28.0, 31.0]",N,Dog6_8
"[29.0, 31.0, 40.0, 28.0, 31.0, 28.0, 31.0, 29.0]",N,Dog6_8
"[29.0, 31.0, 40.0, 28.0, 31.0, 28.0, 31.0, 29.0, 29.0]",Y,Dog6_8
[31.0],N,Dog6_8
"[31.0, 40.0]",N,Dog6_8
"[31.0, 40.0, 28.0]",N,Dog6_8
"[31.0, 40.0, 28.0, 31.0]",N,Dog6_8
"[31.0, 40.0, 28.0, 31.0, 28.0]",N,Dog6_8
"[31.0, 40.0, 28.0, 31.0, 28.0, 31.0]",N,Dog6_8
"[31.0, 40.0, 28.0, 31.0, 28.0, 31.0, 29.0]",N,Dog6_8
"[31.0, 40.0, 28.0, 31.0, 28.0, 31.0, 29.0, 29.0]",Y,Dog6_8
[40.0],N,Dog6_8
"[40.0, 28.0]",N,Dog6_8
"[40.0, 28.0, 31.0]",N,Dog6_8
"[40.0, 28.0, 31.0, 28.0]",N,Dog6_8
"[40.0, 28.0, 31.0, 28.0, 31.0]",N,Dog6_8
"[40.0, 28.0, 31.0, 28.0, 31.0, 29.0]",N,Dog6_8
"[40.0, 28.0, 31.0, 28.0, 31.0, 29.0, 29.0]",Y,Dog6_8
[28.0],N,Dog6_8
"[28.0, 31.0]",N,Dog6_8
"[28.0, 31.0, 28.0]",N,Dog6_8
"[28.0, 31.0, 28.0, 31.0]",N,Dog6_8
"[28.0, 31.0, 28.0, 31.0, 29.0]",N,Dog6_8
"[28.0, 31.0, 28.0, 31.0, 29.0, 29.0]",Y,Dog6_8
[31.0],N,Dog6_8
"[31.0, 28.0]",N,Dog6_8
"[31.0, 28.0, 31.0]",N,Dog6_8
"[31.0, 28.0, 31.0, 29.0]",N,Dog6_8
"[31.0, 28.0, 31.0, 29.0, 29.0]",Y,Dog6_8
[28.0],N,Dog6_8
"[28.0, 31.0]",N,Dog6_8
"[28.0, 31.0, 29.0]",N,Dog6_8
"[28.0, 31.0, 29.0, 29.0]",Y,Dog6_8
[31.0],N,Dog6_8
"[31.0, 29.0]",N,Dog6_8
"[31.0, 29.0, 29.0]",Y,Dog6_8
[29.0],N,Dog6_8
"[29.0, 29.0]",Y,Dog6_8
[29.0],Y,Dog6_8
[5.0],N,Dog6_9
"[5.0, 31.0]",N,Dog6_9
"[5.0, 31.0, 29.0]",N,Dog6_9
"[5.0, 31.0, 29.0, 34.0]",N,Dog6_9
"[5.0, 31.0, 29.0, 34.0, 31.0]",N,Dog6_9
"[5.0, 31.0, 29.0, 34.0, 31.0, 48.0]",N,Dog6_9
"[5.0, 31.0, 29.0, 34.0, 31.0, 48.0, 3.0]",N,Dog6_9
"[5.0, 31.0, 29.0, 34.0, 31.0, 48.0, 3.0, 2.0]",N,Dog6_9
"[5.0, 31.0, 29.0, 34.0, 31.0, 48.0, 3.0, 2.0, 40.0]",Y,Dog6_9
[31.0],N,Dog6_9
"[31.0, 29.0]",N,Dog6_9
"[31.0, 29.0, 34.0]",N,Dog6_9
"[31.0, 29.0, 34.0, 31.0]",N,Dog6_9
"[31.0, 29.0, 34.0, 31.0, 48.0]",N,Dog6_9
"[31.0, 29.0, 34.0, 31.0, 48.0, 3.0]",N,Dog6_9
"[31.0, 29.0, 34.0, 31.0, 48.0, 3.0, 2.0]",N,Dog6_9
"[31.0, 29.0, 34.0, 31.0, 48.0, 3.0, 2.0, 40.0]",Y,Dog6_9
[29.0],N,Dog6_9
"[29.0, 34.0]",N,Dog6_9
"[29.0, 34.0, 31.0]",N,Dog6_9
"[29.0, 34.0, 31.0, 48.0]",N,Dog6_9
"[29.0, 34.0, 31.0, 48.0, 3.0]",N,Dog6_9
"[29.0, 34.0, 31.0, 48.0, 3.0, 2.0]",N,Dog6_9
"[29.0, 34.0, 31.0, 48.0, 3.0, 2.0, 40.0]",Y,Dog6_9
[34.0],N,Dog6_9
"[34.0, 31.0]",N,Dog6_9
"[34.0, 31.0, 48.0]",N,Dog6_9
"[34.0, 31.0, 48.0, 3.0]",N,Dog6_9
"[34.0, 31.0, 48.0, 3.0, 2.0]",N,Dog6_9
"[34.0, 31.0, 48.0, 3.0, 2.0, 40.0]",Y,Dog6_9
[31.0],N,Dog6_9
"[31.0, 48.0]",N,Dog6_9
"[31.0, 48.0, 3.0]",N,Dog6_9
"[31.0, 48.0, 3.0, 2.0]",N,Dog6_9
"[31.0, 48.0, 3.0, 2.0, 40.0]",Y,Dog6_9
[48.0],N,Dog6_9
"[48.0, 3.0]",N,Dog6_9
"[48.0, 3.0, 2.0]",N,Dog6_9
"[48.0, 3.0, 2.0, 40.0]",Y,Dog6_9
[3.0],N,Dog6_9
"[3.0, 2.0]",N,Dog6_9
"[3.0, 2.0, 40.0]",Y,Dog6_9
[2.0],N,Dog6_9
"[2.0, 40.0]",Y,Dog6_9
[40.0],Y,Dog6_9
