sound_class_list,output,File_Name
"[9, 2, 2, 8, 1, 2, 7, 2]",N,Dog7_3.wav
"[9, 2, 2, 8, 1, 2, 7, 2, 4.0]",Y,Dog7_3.wav
[2],N,Dog7_3.wav
"[2, 2]",N,Dog7_3.wav
"[2, 2, 8]",N,Dog7_3.wav
"[2, 2, 8, 1]",N,Dog7_3.wav
"[2, 2, 8, 1, 2]",N,Dog7_3.wav
"[2, 2, 8, 1, 2, 7]",N,Dog7_3.wav
"[2, 2, 8, 1, 2, 7, 2]",N,Dog7_3.wav
"[2, 2, 8, 1, 2, 7, 2, 4.0]",Y,Dog7_3.wav
[2],N,Dog7_3.wav
"[2, 8]",N,Dog7_3.wav
"[2, 8, 1]",N,Dog7_3.wav
"[2, 8, 1, 2]",N,Dog7_3.wav
"[2, 8, 1, 2, 7]",N,Dog7_3.wav
"[2, 8, 1, 2, 7, 2]",N,Dog7_3.wav
"[2, 8, 1, 2, 7, 2, 4.0]",Y,Dog7_3.wav
[8],N,Dog7_3.wav
"[8, 1]",N,Dog7_3.wav
"[8, 1, 2]",N,Dog7_3.wav
"[8, 1, 2, 7]",N,Dog7_3.wav
"[8, 1, 2, 7, 2]",N,Dog7_3.wav
"[8, 1, 2, 7, 2, 4.0]",Y,Dog7_3.wav
[1],N,Dog7_3.wav
"[1, 2]",N,Dog7_3.wav
"[1, 2, 7]",N,Dog7_3.wav
"[1, 2, 7, 2]",N,Dog7_3.wav
"[1, 2, 7, 2, 4.0]",Y,Dog7_3.wav
[2],N,Dog7_3.wav
"[2, 7]",N,Dog7_3.wav
"[2, 7, 2]",N,Dog7_3.wav
"[2, 7, 2, 4.0]",Y,Dog7_3.wav
[7],N,Dog7_3.wav
"[7, 2]",N,Dog7_3.wav
"[7, 2, 4.0]",Y,Dog7_3.wav
[2],N,Dog7_3.wav
"[2, 4.0]",Y,Dog7_3.wav
[4.0],Y,Dog7_3.wav
[2],N,Dog7_4.wav
"[2, 7]",N,Dog7_4.wav
"[2, 7, 7]",N,Dog7_4.wav
"[2, 7, 7, 6]",N,Dog7_4.wav
"[2, 7, 7, 6, 2]",N,Dog7_4.wav
"[2, 7, 7, 6, 2, 9]",N,Dog7_4.wav
"[2, 7, 7, 6, 2, 9, 2]",N,Dog7_4.wav
"[2, 7, 7, 6, 2, 9, 2, 8]",N,Dog7_4.wav
"[2, 7, 7, 6, 2, 9, 2, 8, 5.0]",Y,Dog7_4.wav
[7],N,Dog7_4.wav
"[7, 7]",N,Dog7_4.wav
"[7, 7, 6]",N,Dog7_4.wav
"[7, 7, 6, 2]",N,Dog7_4.wav
"[7, 7, 6, 2, 9]",N,Dog7_4.wav
"[7, 7, 6, 2, 9, 2]",N,Dog7_4.wav
"[7, 7, 6, 2, 9, 2, 8]",N,Dog7_4.wav
"[7, 7, 6, 2, 9, 2, 8, 5.0]",Y,Dog7_4.wav
[7],N,Dog7_4.wav
"[7, 6]",N,Dog7_4.wav
"[7, 6, 2]",N,Dog7_4.wav
"[7, 6, 2, 9]",N,Dog7_4.wav
"[7, 6, 2, 9, 2]",N,Dog7_4.wav
"[7, 6, 2, 9, 2, 8]",N,Dog7_4.wav
"[7, 6, 2, 9, 2, 8, 5.0]",Y,Dog7_4.wav
[6],N,Dog7_4.wav
"[6, 2]",N,Dog7_4.wav
"[6, 2, 9]",N,Dog7_4.wav
"[6, 2, 9, 2]",N,Dog7_4.wav
"[6, 2, 9, 2, 8]",N,Dog7_4.wav
"[6, 2, 9, 2, 8, 5.0]",Y,Dog7_4.wav
[2],N,Dog7_4.wav
"[2, 9]",N,Dog7_4.wav
"[2, 9, 2]",N,Dog7_4.wav
"[2, 9, 2, 8]",N,Dog7_4.wav
"[2, 9, 2, 8, 5.0]",Y,Dog7_4.wav
[9],N,Dog7_4.wav
"[9, 2]",N,Dog7_4.wav
"[9, 2, 8]",N,Dog7_4.wav
"[9, 2, 8, 5.0]",Y,Dog7_4.wav
[2],N,Dog7_4.wav
"[2, 8]",N,Dog7_4.wav
"[2, 8, 5.0]",Y,Dog7_4.wav
[8],N,Dog7_4.wav
"[8, 5.0]",Y,Dog7_4.wav
[5.0],Y,Dog7_4.wav
[1],N,Dog7_5.wav
"[1, 7]",N,Dog7_5.wav
"[1, 7, 7]",N,Dog7_5.wav
"[1, 7, 7, 8]",N,Dog7_5.wav
"[1, 7, 7, 8, 2]",N,Dog7_5.wav
"[1, 7, 7, 8, 2, 2]",N,Dog7_5.wav
"[1, 7, 7, 8, 2, 2, 2]",N,Dog7_5.wav
"[1, 7, 7, 8, 2, 2, 2, 6]",N,Dog7_5.wav
"[1, 7, 7, 8, 2, 2, 2, 6, 0.0]",Y,Dog7_5.wav
[7],N,Dog7_5.wav
"[7, 7]",N,Dog7_5.wav
"[7, 7, 8]",N,Dog7_5.wav
"[7, 7, 8, 2]",N,Dog7_5.wav
"[7, 7, 8, 2, 2]",N,Dog7_5.wav
"[7, 7, 8, 2, 2, 2]",N,Dog7_5.wav
"[7, 7, 8, 2, 2, 2, 6]",N,Dog7_5.wav
"[7, 7, 8, 2, 2, 2, 6, 0.0]",Y,Dog7_5.wav
[7],N,Dog7_5.wav
"[7, 8]",N,Dog7_5.wav
"[7, 8, 2]",N,Dog7_5.wav
"[7, 8, 2, 2]",N,Dog7_5.wav
"[7, 8, 2, 2, 2]",N,Dog7_5.wav
"[7, 8, 2, 2, 2, 6]",N,Dog7_5.wav
"[7, 8, 2, 2, 2, 6, 0.0]",Y,Dog7_5.wav
[8],N,Dog7_5.wav
"[8, 2]",N,Dog7_5.wav
"[8, 2, 2]",N,Dog7_5.wav
"[8, 2, 2, 2]",N,Dog7_5.wav
"[8, 2, 2, 2, 6]",N,Dog7_5.wav
"[8, 2, 2, 2, 6, 0.0]",Y,Dog7_5.wav
[2],N,Dog7_5.wav
"[2, 2]",N,Dog7_5.wav
"[2, 2, 2]",N,Dog7_5.wav
"[2, 2, 2, 6]",N,Dog7_5.wav
"[2, 2, 2, 6, 0.0]",Y,Dog7_5.wav
[2],N,Dog7_5.wav
"[2, 2]",N,Dog7_5.wav
"[2, 2, 6]",N,Dog7_5.wav
"[2, 2, 6, 0.0]",Y,Dog7_5.wav
[2],N,Dog7_5.wav
"[2, 6]",N,Dog7_5.wav
"[2, 6, 0.0]",Y,Dog7_5.wav
[6],N,Dog7_5.wav
"[6, 0.0]",Y,Dog7_5.wav
[0.0],Y,Dog7_5.wav
[8],N,Dog7_6.wav
"[8, 8]",N,Dog7_6.wav
"[8, 8, 1]",N,Dog7_6.wav
"[8, 8, 1, 9]",N,Dog7_6.wav
"[8, 8, 1, 9, 8]",N,Dog7_6.wav
"[8, 8, 1, 9, 8, 2]",N,Dog7_6.wav
"[8, 8, 1, 9, 8, 2, 8]",N,Dog7_6.wav
"[8, 8, 1, 9, 8, 2, 8, 2]",N,Dog7_6.wav
"[8, 8, 1, 9, 8, 2, 8, 2, 0.0]",Y,Dog7_6.wav
[8],N,Dog7_6.wav
"[8, 1]",N,Dog7_6.wav
"[8, 1, 9]",N,Dog7_6.wav
"[8, 1, 9, 8]",N,Dog7_6.wav
"[8, 1, 9, 8, 2]",N,Dog7_6.wav
"[8, 1, 9, 8, 2, 8]",N,Dog7_6.wav
"[8, 1, 9, 8, 2, 8, 2]",N,Dog7_6.wav
"[8, 1, 9, 8, 2, 8, 2, 0.0]",Y,Dog7_6.wav
[1],N,Dog7_6.wav
"[1, 9]",N,Dog7_6.wav
"[1, 9, 8]",N,Dog7_6.wav
"[1, 9, 8, 2]",N,Dog7_6.wav
"[1, 9, 8, 2, 8]",N,Dog7_6.wav
"[1, 9, 8, 2, 8, 2]",N,Dog7_6.wav
"[1, 9, 8, 2, 8, 2, 0.0]",Y,Dog7_6.wav
[9],N,Dog7_6.wav
"[9, 8]",N,Dog7_6.wav
"[9, 8, 2]",N,Dog7_6.wav
"[9, 8, 2, 8]",N,Dog7_6.wav
"[9, 8, 2, 8, 2]",N,Dog7_6.wav
"[9, 8, 2, 8, 2, 0.0]",Y,Dog7_6.wav
[8],N,Dog7_6.wav
"[8, 2]",N,Dog7_6.wav
"[8, 2, 8]",N,Dog7_6.wav
"[8, 2, 8, 2]",N,Dog7_6.wav
"[8, 2, 8, 2, 0.0]",Y,Dog7_6.wav
[2],N,Dog7_6.wav
"[2, 8]",N,Dog7_6.wav
"[2, 8, 2]",N,Dog7_6.wav
"[2, 8, 2, 0.0]",Y,Dog7_6.wav
[8],N,Dog7_6.wav
"[8, 2]",N,Dog7_6.wav
"[8, 2, 0.0]",Y,Dog7_6.wav
[2],N,Dog7_6.wav
"[2, 0.0]",Y,Dog7_6.wav
[0.0],Y,Dog7_6.wav
[8],N,Dog7_7.wav
"[8, 1]",N,Dog7_7.wav
"[8, 1, 2]",N,Dog7_7.wav
"[8, 1, 2, 7]",N,Dog7_7.wav
"[8, 1, 2, 7, 7]",N,Dog7_7.wav
"[8, 1, 2, 7, 7, 6]",N,Dog7_7.wav
"[8, 1, 2, 7, 7, 6, 7]",N,Dog7_7.wav
"[8, 1, 2, 7, 7, 6, 7, 2]",N,Dog7_7.wav
"[8, 1, 2, 7, 7, 6, 7, 2, 4.0]",Y,Dog7_7.wav
[1],N,Dog7_7.wav
"[1, 2]",N,Dog7_7.wav
"[1, 2, 7]",N,Dog7_7.wav
"[1, 2, 7, 7]",N,Dog7_7.wav
"[1, 2, 7, 7, 6]",N,Dog7_7.wav
"[1, 2, 7, 7, 6, 7]",N,Dog7_7.wav
"[1, 2, 7, 7, 6, 7, 2]",N,Dog7_7.wav
"[1, 2, 7, 7, 6, 7, 2, 4.0]",Y,Dog7_7.wav
[2],N,Dog7_7.wav
"[2, 7]",N,Dog7_7.wav
"[2, 7, 7]",N,Dog7_7.wav
"[2, 7, 7, 6]",N,Dog7_7.wav
"[2, 7, 7, 6, 7]",N,Dog7_7.wav
"[2, 7, 7, 6, 7, 2]",N,Dog7_7.wav
"[2, 7, 7, 6, 7, 2, 4.0]",Y,Dog7_7.wav
[7],N,Dog7_7.wav
"[7, 7]",N,Dog7_7.wav
"[7, 7, 6]",N,Dog7_7.wav
"[7, 7, 6, 7]",N,Dog7_7.wav
"[7, 7, 6, 7, 2]",N,Dog7_7.wav
"[7, 7, 6, 7, 2, 4.0]",Y,Dog7_7.wav
[7],N,Dog7_7.wav
"[7, 6]",N,Dog7_7.wav
"[7, 6, 7]",N,Dog7_7.wav
"[7, 6, 7, 2]",N,Dog7_7.wav
"[7, 6, 7, 2, 4.0]",Y,Dog7_7.wav
[6],N,Dog7_7.wav
"[6, 7]",N,Dog7_7.wav
"[6, 7, 2]",N,Dog7_7.wav
"[6, 7, 2, 4.0]",Y,Dog7_7.wav
[7],N,Dog7_7.wav
"[7, 2]",N,Dog7_7.wav
"[7, 2, 4.0]",Y,Dog7_7.wav
[2],N,Dog7_7.wav
"[2, 4.0]",Y,Dog7_7.wav
[4.0],Y,Dog7_7.wav
[2],N,Dog7_8.wav
"[2, 7]",N,Dog7_8.wav
"[2, 7, 7]",N,Dog7_8.wav
"[2, 7, 7, 2]",N,Dog7_8.wav
"[2, 7, 7, 2, 9]",N,Dog7_8.wav
"[2, 7, 7, 2, 9, 9]",N,Dog7_8.wav
"[2, 7, 7, 2, 9, 9, 6]",N,Dog7_8.wav
"[2, 7, 7, 2, 9, 9, 6, 0]",Y,Dog7_8.wav
[7],N,Dog7_8.wav
"[7, 7]",N,Dog7_8.wav
"[7, 7, 2]",N,Dog7_8.wav
"[7, 7, 2, 9]",N,Dog7_8.wav
"[7, 7, 2, 9, 9]",N,Dog7_8.wav
"[7, 7, 2, 9, 9, 6]",N,Dog7_8.wav
"[7, 7, 2, 9, 9, 6, 0]",Y,Dog7_8.wav
[7],N,Dog7_8.wav
"[7, 2]",N,Dog7_8.wav
"[7, 2, 9]",N,Dog7_8.wav
"[7, 2, 9, 9]",N,Dog7_8.wav
"[7, 2, 9, 9, 6]",N,Dog7_8.wav
"[7, 2, 9, 9, 6, 0]",Y,Dog7_8.wav
[2],N,Dog7_8.wav
"[2, 9]",N,Dog7_8.wav
"[2, 9, 9]",N,Dog7_8.wav
"[2, 9, 9, 6]",N,Dog7_8.wav
"[2, 9, 9, 6, 0]",Y,Dog7_8.wav
[9],N,Dog7_8.wav
"[9, 9]",N,Dog7_8.wav
"[9, 9, 6]",N,Dog7_8.wav
"[9, 9, 6, 0]",Y,Dog7_8.wav
[9],N,Dog7_8.wav
"[9, 6]",N,Dog7_8.wav
"[9, 6, 0]",Y,Dog7_8.wav
[6],N,Dog7_8.wav
"[6, 0]",Y,Dog7_8.wav
[0],Y,Dog7_8.wav
[2],N,Dog7_9.wav
"[2, 6]",N,Dog7_9.wav
"[2, 6, 7]",N,Dog7_9.wav
"[2, 6, 7, 7]",N,Dog7_9.wav
"[2, 6, 7, 7, 7]",N,Dog7_9.wav
"[2, 6, 7, 7, 7, 8]",N,Dog7_9.wav
"[2, 6, 7, 7, 7, 8, 8]",N,Dog7_9.wav
"[2, 6, 7, 7, 7, 8, 8, 8]",N,Dog7_9.wav
"[2, 6, 7, 7, 7, 8, 8, 8, 4.0]",Y,Dog7_9.wav
[6],N,Dog7_9.wav
"[6, 7]",N,Dog7_9.wav
"[6, 7, 7]",N,Dog7_9.wav
"[6, 7, 7, 7]",N,Dog7_9.wav
"[6, 7, 7, 7, 8]",N,Dog7_9.wav
"[6, 7, 7, 7, 8, 8]",N,Dog7_9.wav
"[6, 7, 7, 7, 8, 8, 8]",N,Dog7_9.wav
"[6, 7, 7, 7, 8, 8, 8, 4.0]",Y,Dog7_9.wav
[7],N,Dog7_9.wav
"[7, 7]",N,Dog7_9.wav
"[7, 7, 7]",N,Dog7_9.wav
"[7, 7, 7, 8]",N,Dog7_9.wav
"[7, 7, 7, 8, 8]",N,Dog7_9.wav
"[7, 7, 7, 8, 8, 8]",N,Dog7_9.wav
"[7, 7, 7, 8, 8, 8, 4.0]",Y,Dog7_9.wav
[7],N,Dog7_9.wav
"[7, 7]",N,Dog7_9.wav
"[7, 7, 8]",N,Dog7_9.wav
"[7, 7, 8, 8]",N,Dog7_9.wav
"[7, 7, 8, 8, 8]",N,Dog7_9.wav
"[7, 7, 8, 8, 8, 4.0]",Y,Dog7_9.wav
[7],N,Dog7_9.wav
"[7, 8]",N,Dog7_9.wav
"[7, 8, 8]",N,Dog7_9.wav
"[7, 8, 8, 8]",N,Dog7_9.wav
"[7, 8, 8, 8, 4.0]",Y,Dog7_9.wav
[8],N,Dog7_9.wav
"[8, 8]",N,Dog7_9.wav
"[8, 8, 8]",N,Dog7_9.wav
"[8, 8, 8, 4.0]",Y,Dog7_9.wav
[8],N,Dog7_9.wav
"[8, 8]",N,Dog7_9.wav
"[8, 8, 4.0]",Y,Dog7_9.wav
[8],N,Dog7_9.wav
"[8, 4.0]",Y,Dog7_9.wav
[4.0],Y,Dog7_9.wav
[8],N,Dog7_10.wav
"[8, 2]",N,Dog7_10.wav
"[8, 2, 1]",N,Dog7_10.wav
"[8, 2, 1, 8]",N,Dog7_10.wav
"[8, 2, 1, 8, 2]",N,Dog7_10.wav
"[8, 2, 1, 8, 2, 9]",N,Dog7_10.wav
"[8, 2, 1, 8, 2, 9, 8]",N,Dog7_10.wav
"[8, 2, 1, 8, 2, 9, 8, 9]",N,Dog7_10.wav
"[8, 2, 1, 8, 2, 9, 8, 9, 0.0]",Y,Dog7_10.wav
[2],N,Dog7_10.wav
"[2, 1]",N,Dog7_10.wav
"[2, 1, 8]",N,Dog7_10.wav
"[2, 1, 8, 2]",N,Dog7_10.wav
"[2, 1, 8, 2, 9]",N,Dog7_10.wav
"[2, 1, 8, 2, 9, 8]",N,Dog7_10.wav
"[2, 1, 8, 2, 9, 8, 9]",N,Dog7_10.wav
"[2, 1, 8, 2, 9, 8, 9, 0.0]",Y,Dog7_10.wav
[1],N,Dog7_10.wav
"[1, 8]",N,Dog7_10.wav
"[1, 8, 2]",N,Dog7_10.wav
"[1, 8, 2, 9]",N,Dog7_10.wav
"[1, 8, 2, 9, 8]",N,Dog7_10.wav
"[1, 8, 2, 9, 8, 9]",N,Dog7_10.wav
"[1, 8, 2, 9, 8, 9, 0.0]",Y,Dog7_10.wav
[8],N,Dog7_10.wav
"[8, 2]",N,Dog7_10.wav
"[8, 2, 9]",N,Dog7_10.wav
"[8, 2, 9, 8]",N,Dog7_10.wav
"[8, 2, 9, 8, 9]",N,Dog7_10.wav
"[8, 2, 9, 8, 9, 0.0]",Y,Dog7_10.wav
[2],N,Dog7_10.wav
"[2, 9]",N,Dog7_10.wav
"[2, 9, 8]",N,Dog7_10.wav
"[2, 9, 8, 9]",N,Dog7_10.wav
"[2, 9, 8, 9, 0.0]",Y,Dog7_10.wav
[9],N,Dog7_10.wav
"[9, 8]",N,Dog7_10.wav
"[9, 8, 9]",N,Dog7_10.wav
"[9, 8, 9, 0.0]",Y,Dog7_10.wav
[8],N,Dog7_10.wav
"[8, 9]",N,Dog7_10.wav
"[8, 9, 0.0]",Y,Dog7_10.wav
[9],N,Dog7_10.wav
"[9, 0.0]",Y,Dog7_10.wav
[0.0],Y,Dog7_10.wav
